area,geom
76765.204258833473,"POLYGON((126.904146865633 37.4824215382769, 126.906551649954 37.4827174289653, 126.907103033243 37.4835812107181, 126.906224773073 37.4849972728587, 126.90609793413 37.4849605717198, 126.905813550523 37.4849251396242, 126.905745891407 37.4849166424267, 126.905527724311 37.4849128073306, 126.903825640519 37.4849786061882, 126.902936014085 37.4839618732394, 126.904146865633 37.4824215382769))"
123801.96957619765,"POLYGON((126.886569249858 37.5023074675571, 126.887803849228 37.5027773150907, 126.890179013303 37.5046091409786, 126.888404892364 37.5073180138099, 126.888244617233 37.5073720391349, 126.887842457676 37.507461250586, 126.885700686584 37.5044053089064, 126.886569249858 37.5023074675571))"
267204.95497575705,"POLYGON((126.83292135328 37.477289621633, 126.833052037265 37.4772463938623, 126.833327469415 37.4772321449454, 126.833480082754 37.4771557769638, 126.833932247161 37.4767842064694, 126.833996086055 37.4765928342148, 126.834079508483 37.4764152840001, 126.834495697805 37.4760106926736, 126.834872003965 37.4757510597951, 126.8347639829 37.4753133720824, 126.834613592429 37.4748702634446, 126.834640157403 37.4743626406115, 126.834833789953 37.4744234521989, 126.835725028137 37.4743838725761, 126.835767810066 37.474448696591, 126.835830872937 37.4744470911457, 126.835883127355 37.4744612470565, 126.835946769528 37.4745199013519, 126.836032580567 37.4746146267255, 126.836108755274 37.4746755509864, 126.836136051629 37.4747138817606, 126.836179649546 37.4748088272491, 126.836453361154 37.4748477817779, 126.83647971891 37.4748297895506, 126.836620210224 37.4748849017284, 126.836738066387 37.4748639466527, 126.836828462206 37.4748843361956, 126.836946609238 37.4749008449639, 126.837123588007 37.4749070018756, 126.83720472447 37.4748812109267, 126.837256945577 37.4749108453907, 126.837391953446 37.4749665076495, 126.837455174835 37.4749753171366, 126.837519517496 37.4750297548666, 126.837639924843 37.4750622948968, 126.837698472029 37.4751046150302, 126.837755348102 37.4751097574935, 126.83789802878 37.4752087860013, 126.837973626152 37.4752139632901, 126.837987042838 37.4752151081098, 126.8381501877 37.4753290852157, 126.838300736933 37.475392075041, 126.838395281056 37.4753716537442, 126.838445296124 37.4753607395666, 126.838511935802 37.4753366215987, 126.838560174421 37.475331606482, 126.838585792985 37.4753310921969, 126.838667746482 37.4753351335333, 126.83875257386 37.4753172303735, 126.83877765282 37.4753153097411, 126.838845496293 37.4753094745643, 126.838904366445 37.4752918328901, 126.839080657664 37.4752087327094, 126.839122730197 37.4751902028729, 126.839234251909 37.4751655785367, 126.839446197872 37.4751771319356, 126.839472332794 37.4751782940294, 126.83956769593 37.4751919397865, 126.839663506316 37.4751554723708, 126.839694801673 37.4751436850805, 126.839825144304 37.4749887110251, 126.839945356377 37.4748655643684, 126.839949072924 37.4748616230628, 126.840030795631 37.4748045842365, 126.840108606705 37.4747632985292, 126.840274705669 37.4747398739955, 126.840420090202 37.4747338733929, 126.840452424349 37.4747330795373, 126.840625082346 37.4746927696692, 126.84076786299 37.4746673394969, 126.840786953077 37.4746639867079, 126.84082529092 37.4746575606457, 126.840939763165 37.474653481547, 126.84103234059 37.4746479760516, 126.841158047383 37.4746768796503, 126.841214716758 37.4746887776809, 126.841289192876 37.4747212606886, 126.841402210592 37.4747366227861, 126.841525828277 37.4747539633112, 126.841637393391 37.4747879018716, 126.841742597499 37.474820128833, 126.841817296762 37.4748329159127, 126.841867288826 37.4748324158331, 126.841961958972 37.4748316967559, 126.841964047201 37.4748491609879, 126.842038262545 37.4748343405833, 126.842064316842 37.4748388276626, 126.842481284724 37.4767936628875, 126.841262129618 37.478312259598, 126.838784224584 37.4787717983499, 126.83292135328 37.477289621633))"
38143.299227199146,"POLYGON((126.835761320307 37.5654829474069, 126.836807665619 37.5657891948154, 126.83704139183 37.5659135684032, 126.834791923077 37.5682273076923, 126.834661010638 37.5682971276596, 126.834442300861 37.5656726103337, 126.835761320307 37.5654829474069))"
116482.09520285881,"POLYGON((127.056160164135 37.4550776714228, 127.056972794114 37.4556685211373, 127.058296488906 37.460769951625, 127.05337771809 37.4571998760331, 127.056160164135 37.4550776714228))"
1345175.5155863098,"POLYGON((126.985233990697 37.5944858422773, 126.985429459709 37.5944494550394, 126.985778921666 37.5942549526322, 126.985913785531 37.5940657638433, 126.98589839749 37.5940114144356, 126.986118713701 37.5937769081611, 126.986120326552 37.5936977929371, 126.986172553089 37.5935094399498, 126.986268144173 37.5932763226294, 126.986530402311 37.5929598854428, 126.986698170449 37.5927495808128, 126.987061208842 37.5927293536882, 126.987172673494 37.5927181049827, 126.987316339984 37.5926494222891, 126.987755004154 37.5922550142183, 126.988063045538 37.5921058196619, 126.988215382882 37.5920393893163, 126.988517050152 37.5919414408559, 126.988867041819 37.5916447215802, 126.989074952939 37.5914209030497, 126.989084330091 37.5914090831187, 126.989197059412 37.5912677484598, 126.989222004956 37.5912573356779, 126.989257387217 37.5912638084291, 126.989271177714 37.5912669092483, 126.989364768204 37.5912832537755, 126.989657722375 37.5914082952061, 126.989680547439 37.5914175866498, 126.989740158194 37.5914378647692, 126.989794651653 37.5914547636576, 126.989867182586 37.5914691325358, 126.990107788916 37.5914753458071, 126.99032008791 37.5914857815237, 126.990819162972 37.5915334178314, 126.990970072462 37.5915300527225, 126.991146999959 37.5914562957764, 126.991257581132 37.5914289965957, 126.991355944013 37.5914093005708, 126.991432202344 37.5914090187972, 126.991643781346 37.5914698531555, 126.991669254443 37.5914923799012, 126.991797841219 37.5917058158103, 126.991794837692 37.5917288987896, 126.991795185142 37.5917562166728, 126.991860458774 37.59185898834, 126.991922909339 37.5919037633599, 126.991966770873 37.5919260032182, 126.991998268867 37.5919412143835, 126.992053986028 37.5919583916315, 126.992079472586 37.5919662772879, 126.992092380012 37.5919705039372, 126.992159781438 37.5919947187576, 126.99224894871 37.5919913471021, 126.992306276125 37.5919896667494, 126.992326623255 37.5919888214103, 126.992388366651 37.591986294436, 126.992424634044 37.5919817923129, 126.992471692204 37.5919758854704, 126.99249946761 37.5919705357476, 126.992625267018 37.5919418219042, 126.992668792834 37.5919325360244, 126.992682584295 37.5919297259857, 126.99280731906 37.5919024174044, 126.992813150577 37.5918998860679, 126.992870128208 37.5918869340978, 126.992978580679 37.591859921466, 126.993037143723 37.5918444377632, 126.993110913323 37.5918278288847, 126.993159919412 37.5918168493628, 126.993213001738 37.591805311497, 126.993386209926 37.5917673110169, 126.993564014816 37.5917307251381, 126.993585779086 37.5917121392896, 126.993588258914 37.5917107339201, 126.993594091673 37.5916960933113, 126.993614975879 37.5916479460914, 126.993670539082 37.591515333865, 126.993824466856 37.5914477701484, 126.993853124907 37.5914446816356, 126.993906004351 37.5914458471495, 126.99328331903 37.6043441058018, 126.987887606098 37.6087622128916, 126.986335871079 37.6066548156827, 126.986308976224 37.6065083951787, 126.986463308338 37.6063628522548, 126.986755331411 37.6060872425882, 126.986740325465 37.605917738882, 126.98666546735 37.6050665803008, 126.98677101825 37.6045865409834, 126.986787136941 37.6045105270885, 126.986779183419 37.6044713874077, 126.986667973438 37.6040245400965, 126.986666208311 37.6040169445897, 126.986645857676 37.6040186268646, 126.985934966516 37.6036429424425, 126.98575681522 37.6034517392382, 126.984738159398 37.6033719158727, 126.98434114625 37.6031207097806, 126.983981585529 37.6032076558062, 126.983480061503 37.602726401283, 126.983412020553 37.6026835811714, 126.9811899675 37.5996652107459, 126.985233990697 37.5944858422773))"
224501.43380527367,"MULTIPOLYGON(((126.983412020553 37.6026835811714, 126.983480061503 37.602726401283, 126.983981585529 37.6032076558062, 126.98434114625 37.6031207097806, 126.984738159398 37.6033719158727, 126.98575681522 37.6034517392382, 126.985850108192 37.6035518598636, 126.985934966516 37.6036429424425, 126.986645857676 37.6040186268646, 126.986666208311 37.6040169445897, 126.986668822831 37.604024296938, 126.986779183419 37.6044713874077, 126.986787136941 37.6045105270885, 126.98677101825 37.6045865409834, 126.98666546735 37.6050665803008, 126.986740325465 37.605917738882, 126.986755331411 37.6060872425882, 126.986463308338 37.6063628522548, 126.986308976224 37.6065083951787, 126.986335871079 37.6066548156827, 126.983412020553 37.6026835811714)), ((126.990407185249 37.5878590391886, 126.990777550441 37.5876205617837, 126.993018088398 37.58874549855, 126.993968059156 37.5901602032031, 126.993906004351 37.5914458471495, 126.993853124907 37.5914446816356, 126.993824466856 37.5914477701484, 126.993670539082 37.591515333865, 126.993614975879 37.5916479460914, 126.993594091673 37.5916960933113, 126.993585779086 37.5917121392896, 126.993564014816 37.5917307251381, 126.993386209926 37.5917673110169, 126.993213001738 37.591805311497, 126.993159919412 37.5918168493628, 126.993110913323 37.5918278288847, 126.993037143723 37.5918444377632, 126.992978580679 37.591859921466, 126.992870128208 37.5918869340978, 126.992813150577 37.5918998860679, 126.99280731906 37.5919024174044, 126.992682584295 37.5919297259857, 126.992668792834 37.5919325360244, 126.992625267018 37.5919418219042, 126.99249946761 37.5919705357476, 126.992471692204 37.5919758854704, 126.992424634044 37.5919817923129, 126.992388366651 37.591986294436, 126.992326623255 37.5919888214103, 126.992306276125 37.5919896667494, 126.99224894871 37.5919913471021, 126.992159781438 37.5919947187576, 126.992092380012 37.5919705039372, 126.992079472586 37.5919662772879, 126.992053986028 37.5919583916315, 126.991998268867 37.5919412143835, 126.991966770873 37.5919260032182, 126.991922909339 37.5919037633599, 126.991860458774 37.59185898834, 126.991795185142 37.5917562166728, 126.991794837692 37.5917288987896, 126.991797841219 37.5917058158103, 126.991669254443 37.5914923799012, 126.991643781346 37.5914698531555, 126.991432202344 37.5914090187972, 126.991355944013 37.5914093005708, 126.991257581132 37.5914289965957, 126.991146999959 37.5914562957764, 126.990970072462 37.5915300527225, 126.990819162972 37.5915334178314, 126.99032008791 37.5914857815237, 126.990107788916 37.5914753458071, 126.989867182586 37.5914691325358, 126.989794651653 37.5914547636576, 126.989740158194 37.5914378647692, 126.989680547439 37.5914175866498, 126.989657722375 37.5914082952061, 126.989364768204 37.5912832537755, 126.989271177714 37.5912669092483, 126.989257387217 37.5912638084291, 126.989222004956 37.5912573356779, 126.989197059412 37.5912677484598, 126.989084330091 37.5914090831187, 126.989074952939 37.5914209030497, 126.988867041819 37.5916447215802, 126.988517050152 37.5919414408559, 126.988435532919 37.591967911786, 126.988215382882 37.5920393893163, 126.988063045538 37.5921058196619, 126.987755004154 37.5922550142183, 126.987316339984 37.5926494222891, 126.987172673494 37.5927181049827, 126.987061208842 37.5927293536882, 126.98687363186 37.5927398000029, 126.986698170449 37.5927495808128, 126.986530402311 37.5929598854428, 126.986268144173 37.5932763226294, 126.986225741137 37.5933797411419, 126.986172553089 37.5935094399498, 126.986120326552 37.5936977929371, 126.986119891883 37.5937191191797, 126.986118713701 37.5937769081611, 126.98589839749 37.5940114144356, 126.985906329114 37.5940394451062, 126.985913785531 37.5940657638433, 126.985809378509 37.5942122320163, 126.985778921666 37.5942549526322, 126.985516986742 37.5944007417111, 126.985429459709 37.5944494550394, 126.985233990697 37.5944858422773, 126.990407185249 37.5878590391886)))"
163325.94523768179,"POLYGON((127.090770405184 37.5857927733736, 127.093675557234 37.5878764686371, 127.093763909328 37.5920731930687, 127.092257819868 37.5923279705148, 127.090166522943 37.5904192471302, 127.090129956254 37.5902312334045, 127.090770405184 37.5857927733736))"
109703.86348117619,"POLYGON((127.137055375487 37.5281984205305, 127.139339620343 37.5273206782941, 127.140095871535 37.5291491729594, 127.13957781406 37.5308296218922, 127.138961675954 37.5313309891748, 127.136364903469 37.5318101203167, 127.137055375487 37.5281984205305))"
26190.222772921083,"POLYGON((126.980818356336 37.5596914805521, 126.982161422731 37.5580925919869, 126.981978546148 37.5609728981668, 126.981255766566 37.561063843942, 126.980526065574 37.5604580544386, 126.980818356336 37.5596914805521))"
557863.47058833332,"POLYGON((126.976738389574 37.5451930319848, 126.98457408218 37.543000397828, 126.988999758795 37.5461186125005, 126.989578283217 37.5479897186053, 126.979810299506 37.549758202966, 126.976323440188 37.5469341921523, 126.976738389574 37.5451930319848))"
156184.22785724796,"POLYGON((126.92872005305 37.5115749734748, 126.928897818514 37.5111729244823, 126.930926907569 37.510381084851, 126.931809338651 37.5104118485034, 126.931932526691 37.5152675103894, 126.928667909963 37.5153467836433, 126.927996085891 37.5151898820552, 126.927989276127 37.5151438840296, 126.92872005305 37.5115749734748))"
452978.93764721346,"POLYGON((126.993906004351 37.5914458471495, 126.994314353778 37.5914548467686, 126.994463489037 37.5915317187816, 126.994675949567 37.5916412549878, 126.994747777188 37.5916823710606, 126.994952450139 37.5919022769371, 126.995096986394 37.5920199715007, 126.995144221401 37.5920624915249, 126.995256904036 37.5922182057141, 126.995343055102 37.592268881626, 126.995361804782 37.5922798656075, 126.995441948674 37.5922677695385, 126.995468319992 37.5922618514248, 126.995510418786 37.592254816886, 126.995621246972 37.5922360018102, 126.997391343396 37.5947435698113, 126.999226839025 37.6007789283205, 126.99328331903 37.6043441058018, 126.993906004351 37.5914458471495))"
11913.751526317645,"POLYGON((126.993968059156 37.5901602032031, 126.994378560358 37.5904754605067, 126.995621246972 37.5922360018102, 126.995510418786 37.592254816886, 126.995468319992 37.5922618514248, 126.995441948674 37.5922677695385, 126.995405443462 37.5922732816788, 126.995361804782 37.5922798656075, 126.995343055102 37.592268881626, 126.995256904036 37.5922182057141, 126.995185907016 37.5921200937143, 126.995144221401 37.5920624915249, 126.995096986394 37.5920199715007, 126.995012773534 37.5919514019595, 126.994952450139 37.5919022769371, 126.994747777188 37.5916823710606, 126.994675949567 37.5916412549878, 126.994463489037 37.5915317187816, 126.994314353778 37.5914548467686, 126.993906004351 37.5914458471495, 126.993968059156 37.5901602032031))"
224608.51517056569,"POLYGON((127.080843272553 37.5024895681382, 127.085201904571 37.5035792261427, 127.085624044722 37.5045679973693, 127.086212591613 37.5066819617138, 127.083923822462 37.508934743929, 127.08233525297 37.5091898242448, 127.080817755278 37.5026094024308, 127.080843272553 37.5024895681382))"
47799.658861561322,"POLYGON((126.829154651966 37.5624438710604, 126.830038185289 37.5626187045096, 126.830537489487 37.5664769642174, 126.828495223388 37.5644927170418, 126.828223050201 37.5639131758581, 126.829154651966 37.5624438710604))"
30075.083620673642,"POLYGON((126.901485495057 37.5430447152468, 126.901609707677 37.5429874946918, 126.902205877267 37.5440981458315, 126.902199134725 37.5441045443144, 126.902193282474 37.5441146755488, 126.90218884429 37.5441250872798, 126.90218583633 37.5441321305047, 126.902121262482 37.5442911552608, 126.90196303851 37.5446815477907, 126.901825206674 37.5450187357281, 126.901821839555 37.5450235171506, 126.901566715077 37.5452874091359, 126.901262004429 37.5456010923074, 126.901142140451 37.545724876808, 126.901063523312 37.5458056108688, 126.900994650423 37.5458767846425, 126.90096243503 37.5459099857779, 126.900925777778 37.5459476790679, 126.90091072997 37.5459628749835, 126.90090874978 37.5459649725361, 126.90019574665 37.5447690869004, 126.901485495057 37.5430447152468))"
150285.91205511687,"POLYGON((126.90090874978 37.5459649725361, 126.90091072997 37.5459628749835, 126.900925777778 37.5459476790679, 126.90096243503 37.5459099857779, 126.900994650423 37.5458767846425, 126.901063523312 37.5458056108688, 126.901142140451 37.545724876808, 126.901262004429 37.5456010923074, 126.901566715077 37.5452874091359, 126.901821839555 37.5450235171506, 126.901825206674 37.5450187357281, 126.90196303851 37.5446815477907, 126.902121262482 37.5442911552608, 126.90218583633 37.5441321305047, 126.90218884429 37.5441250872798, 126.902193282474 37.5441146755488, 126.902199134725 37.5441045443144, 126.902205877267 37.5440981458315, 126.906803734248 37.5526626422267, 126.90550266729 37.5528362721588, 126.902964358617 37.5494125069716, 126.90090874978 37.5459649725361))"
96600.441797201813,"POLYGON((126.918744145125 37.6046882337074, 126.922344787982 37.6028472270486, 126.922624509691 37.6028501964935, 126.923020704648 37.6030516353754, 126.923273386538 37.603755366246, 126.922149713002 37.6062097058119, 126.920697652585 37.6062240826477, 126.918680138229 37.6056302482335, 126.918744145125 37.6046882337074))"
45160.8678937003,"POLYGON((126.974693357558 37.56678, 126.978057954545 37.56678, 126.978240316542 37.5675823927842, 126.975941852743 37.5683609047161, 126.975041836656 37.5681527377301, 126.974315903159 37.5674391081899, 126.974693357558 37.56678))"
123087.92131971534,"POLYGON((126.847163991202 37.5597081136145, 126.850146562426 37.5581134715743, 126.851949266138 37.5585177142248, 126.852633180295 37.5602791621984, 126.851466312456 37.5613203673469, 126.8503417305 37.5615307730033, 126.846959784195 37.5604449307115, 126.847163991202 37.5597081136145))"
178135.52939055001,"POLYGON((127.053195241698 37.4681339033501, 127.053243193773 37.4681590274862, 127.053280665379 37.4681570108504, 127.053317198783 37.4681550486741, 127.053447902788 37.4681151849705, 127.053595502654 37.4680701779569, 127.054051847545 37.4681025832846, 127.054210191441 37.4681138203799, 127.054914945874 37.4686259497878, 127.055044404614 37.4688531152855, 127.055387381048 37.4688166399828, 127.055837758643 37.4685623057814, 127.055993669168 37.468474260028, 127.056020260085 37.4684636880055, 127.056084437625 37.4684381780088, 127.056267908183 37.4684547164907, 127.052750339516 37.474307694165, 127.050357221529 37.4736712971379, 127.050059829841 37.4732458209113, 127.053195241698 37.4681339033501))"
64548.628378422574,"POLYGON((127.054534203893 37.465950645827, 127.057250952674 37.4668188196388, 127.056267908183 37.4684547164907, 127.056084437625 37.4684381780088, 127.056020260085 37.4684636880055, 127.055993669168 37.468474260028, 127.055837758643 37.4685623057814, 127.055387381048 37.4688166399828, 127.055044404614 37.4688531152855, 127.054914945874 37.4686259497878, 127.054210191441 37.4681138203799, 127.054051847545 37.4681025832846, 127.053595502654 37.4680701779569, 127.053447902788 37.4681151849705, 127.053317198783 37.4681550486741, 127.053280665379 37.4681570108504, 127.053243193773 37.4681590274862, 127.053195241698 37.4681339033501, 127.054534203893 37.465950645827))"
146655.26385141985,"POLYGON((126.893159370105 37.5723294732777, 126.894933177888 37.5723161962733, 126.896656332273 37.5753570569529, 126.895677669625 37.5769304869561, 126.893054995049 37.5769509766012, 126.89262 37.576397008547, 126.89262 37.5729436842105, 126.893159370105 37.5723294732777))"
360880.79451420053,"POLYGON((126.941934498286 37.4591353287628, 126.947286361741 37.4734069646419, 126.945078292191 37.4731408953195, 126.940778400703 37.465441089631, 126.940194280054 37.4621867031565, 126.941934498286 37.4591353287628))"
233829.79098558691,"POLYGON((127.041612554086 37.4973461628724, 127.042471377293 37.495750768872, 127.043222531106 37.4952906154866, 127.045934168407 37.4961123237598, 127.047871117884 37.4980912504698, 127.048106421118 37.498505350427, 127.046667352863 37.5011119646257, 127.046385647429 37.5010198057714, 127.041538014249 37.4988444135965, 127.041612554086 37.4973461628724))"
25722.549094500249,"POLYGON((127.030064458496 37.5832597206914, 127.030644871749 37.5839079745168, 127.030650535157 37.5839147305131, 127.030951389623 37.5842485792487, 127.030952636329 37.5842519576345, 127.030978823075 37.5842803862137, 127.031006790223 37.5843161393566, 127.031165048985 37.5845863954449, 127.031165933081 37.5845889360027, 127.031188411103 37.5846289070922, 127.031189476011 37.5846306006777, 127.031190008573 37.5846317177662, 127.031228427395 37.5846998496536, 127.031338679798 37.5848183555345, 127.031402392312 37.5848884541299, 127.031410174144 37.5848980206277, 127.031433194032 37.5849334956128, 127.031550898697 37.5851130952392, 127.031587546693 37.5851682712811, 127.03158860471 37.5851809388697, 127.031591056432 37.5851897214403, 127.029322400647 37.5850956295199, 127.029058037334 37.5846511363026, 127.030064458496 37.5832597206914))"
31821.444636364831,"POLYGON((127.030473376209 37.5826943590665, 127.03312769383 37.5844327501847, 127.03247783867 37.5849852586207, 127.031612437658 37.5851906080134, 127.031591054397 37.5851897213558, 127.03158860471 37.5851809388697, 127.031587546693 37.5851682712811, 127.031550898697 37.5851130952392, 127.031474826754 37.5849970225652, 127.031433194032 37.5849334956128, 127.031423032197 37.5849178300464, 127.031410174144 37.5848980206277, 127.031402392312 37.5848884541299, 127.031379149972 37.5848628810276, 127.031338679798 37.5848183555345, 127.031228427395 37.5846998496536, 127.031189476011 37.5846306006777, 127.031165933081 37.5845889360027, 127.031006790223 37.5843161393566, 127.030978823075 37.5842803862137, 127.030952636329 37.5842519576345, 127.030650535157 37.5839147305131, 127.030644871749 37.5839079745168, 127.030064458496 37.5832597206914, 127.030473376209 37.5826943590665))"
104153.32354382901,"POLYGON((127.021078191705 37.5611608743276, 127.02172002108 37.5589041194268, 127.022916961423 37.557980829737, 127.022921565148 37.5583331150846, 127.022884518199 37.5586752185943, 127.022866004187 37.5588402111798, 127.022849599377 37.5589801468538, 127.02241157327 37.559041609599, 127.022426789332 37.5590593473922, 127.022435109874 37.5590663826479, 127.022446249099 37.5590753905709, 127.022455452591 37.5590829932921, 127.022461101509 37.5590877765455, 127.02248480657 37.5591077652993, 127.022519481117 37.5591367529846, 127.022572540089 37.5591809550981, 127.022664349228 37.5592578021189, 127.022754913274 37.5593335230541, 127.022780918093 37.5593608363797, 127.022787461722 37.5593675926234, 127.022790994247 37.5593723762419, 127.022835400368 37.5594340319628, 127.022866355727 37.5594773819903, 127.022889532698 37.5595100386709, 127.022900685213 37.559525524663, 127.02290669741 37.5595339658467, 127.022913060624 37.5595429745898, 127.02291801978 37.5595497311132, 127.022927043741 37.559562397391, 127.02294101563 37.5595821085092, 127.022956232975 37.5596035042501, 127.022979760959 37.5596364401553, 127.023022219261 37.5596930325958, 127.023113516075 37.5598340748596, 127.023220371171 37.5599996120961, 127.023242869551 37.560110817095, 127.023279161453 37.560289044154, 127.023326452503 37.560537654461, 127.023331768694 37.5605652417757, 127.023348885027 37.5606547969619, 127.023350539999 37.5606635002137, 127.023365034242 37.5606880314748, 127.023389651821 37.5607296616384, 127.023399907036 37.5607333177553, 127.023426798516 37.560771325512, 127.023489951753 37.5608433929295, 127.023731606314 37.5611192757109, 127.023788216341 37.5611848660819, 127.023894892542 37.5613084526405, 127.023948659135 37.5613644749647, 127.024040465926 37.5614199223908, 127.024199483587 37.5615243526515, 127.024220036011 37.5615479829309, 127.022736312301 37.5638229878049, 127.021646678515 37.563770447811, 127.020998826033 37.5621697001989, 127.021078191705 37.5611608743276))"
41675.883508193627,"POLYGON((127.024220036011 37.5615479829309, 127.024199483587 37.5615243526515, 127.024040465926 37.5614199223908, 127.023948659135 37.5613644749647, 127.023894892542 37.5613084526405, 127.023788216341 37.5611848660819, 127.023731606314 37.5611192757109, 127.023489951753 37.5608433929295, 127.023426798516 37.560771325512, 127.023399907036 37.5607333177553, 127.023389651821 37.5607296616384, 127.023365034242 37.5606880314748, 127.023350539999 37.5606635002137, 127.023348885027 37.5606547969619, 127.023331768694 37.5605652417757, 127.023326452503 37.560537654461, 127.023279161453 37.560289044154, 127.023242869551 37.560110817095, 127.023220371171 37.5599996120961, 127.023113516075 37.5598340748596, 127.023022219261 37.5596930325958, 127.022979760959 37.5596364401553, 127.022956232975 37.5596035042501, 127.02294101563 37.5595821085092, 127.022927043741 37.559562397391, 127.02291801978 37.5595497311132, 127.022913060624 37.5595429745898, 127.02290669741 37.5595339658467, 127.022900685213 37.559525524663, 127.022889532698 37.5595100386709, 127.022866355727 37.5594773819903, 127.022835400368 37.5594340319628, 127.022790994247 37.5593723762419, 127.022787461722 37.5593675926234, 127.022780918093 37.5593608363797, 127.022754913274 37.5593335230541, 127.022664349228 37.5592578021189, 127.022572540089 37.5591809550981, 127.022519481117 37.5591367529846, 127.02248480657 37.5591077652993, 127.022461101509 37.5590877765455, 127.022455452591 37.5590829932921, 127.022446249099 37.5590753905709, 127.022435109874 37.5590663826479, 127.022426789332 37.5590593473922, 127.02241157327 37.559041609599, 127.022849599377 37.5589801468538, 127.022866004187 37.5588402111798, 127.022884518199 37.5586752185943, 127.022921565148 37.5583331150846, 127.022916961423 37.557980829737, 127.02296649006 37.5579426238383, 127.023606134901 37.5580293714992, 127.024938731232 37.5604459454437, 127.024220036011 37.5615479829309))"
27670.7466663525,"POLYGON((127.023267862826 37.5782412191927, 127.023268870708 37.5783820131163, 127.023304080091 37.5784276145709, 127.023313625264 37.5784338115975, 127.023325842784 37.5784422515867, 127.023328843351 37.5784442241933, 127.023330088877 37.5784450708906, 127.023331855239 37.5784461967976, 127.023332919631 37.5784470345186, 127.02333521815 37.578448448643, 127.023342113867 37.5784532316078, 127.02335025503 37.5784585819635, 127.023354852146 37.5784616714977, 127.023706216989 37.5787023406138, 127.023793087902 37.5787628615482, 127.023831835561 37.5787896045245, 127.023851832252 37.5788036741546, 127.023856780441 37.5788070519183, 127.023859622545 37.5788090245412, 127.023861207791 37.5788101504746, 127.023863325196 37.5788115556129, 127.02386863582 37.5788155009292, 127.023872530925 37.5788180319641, 127.023881736655 37.5788245083146, 127.023882789741 37.5788253550425, 127.023904371614 37.5788402712908, 127.023908798966 37.5788433608353, 127.024098292055 37.5789751030478, 127.024232769163 37.5790690322679, 127.020125930839 37.5800663453675, 127.019666116904 37.5798759823982, 127.023267862826 37.5782412191927))"
47665.474461282443,"POLYGON((127.026122815972 37.5769452821121, 127.027340790674 37.5776091452465, 127.027242350399 37.578338072046, 127.024233349936 37.5790688912198, 127.024183238704 37.5790344347579, 127.024098292055 37.5789751030478, 127.0239056851 37.5788411900481, 127.023882789741 37.5788253550425, 127.023873414132 37.5788186534777, 127.02386863582 37.5788155009292, 127.023863325196 37.5788115556129, 127.023851832252 37.5788036741546, 127.023831835561 37.5787896045245, 127.023793087902 37.5787628615482, 127.023706216989 37.5787023406138, 127.023533789655 37.5785842355228, 127.023354852146 37.5784616714977, 127.02335025503 37.5784585819635, 127.023342113867 37.5784532316078, 127.02333521815 37.578448448643, 127.023330405915 37.5784452690491, 127.023325842784 37.5784422515867, 127.023313636585 37.5784338115954, 127.023304080091 37.5784276145709, 127.023268870708 37.5783820131163, 127.023267950448 37.5782539560451, 127.023267860129 37.5782412204166, 127.026122815972 37.5769452821121))"
78424.136894266921,"POLYGON((127.02286308374 37.5001628129798, 127.02514776835 37.5018207257054, 127.024412566481 37.5029219642494, 127.022974692605 37.5037732686381, 127.022055482529 37.5032118718802, 127.021641638522 37.5001770158311, 127.02286308374 37.5001628129798))"
23445.130714712162,"POLYGON((127.063466833456 37.6133387131156, 127.063941486376 37.6130958674355, 127.065779490627 37.6147409946966, 127.065817880396 37.6149674973331, 127.065725172222 37.6149481828736, 127.065537371421 37.6149083083688, 127.0654996719 37.6149015714553, 127.065111857693 37.6148175933985, 127.064858208424 37.6147662026987, 127.064814659697 37.6147535582699, 127.064580654216 37.6146931466259, 127.063828320419 37.6144471819746, 127.063410909043 37.6143147952207, 127.063285049563 37.6142698121035, 127.063247172841 37.6142673001635, 127.063081200763 37.6142963804263, 127.062936444053 37.6143136375553, 127.062820451369 37.6143261117987, 127.063466833456 37.6133387131156))"
113228.25168753207,"POLYGON((127.062820471898 37.6143260804397, 127.062936167138 37.6143136385475, 127.063028942094 37.6143025803787, 127.06308092434 37.6142963815766, 127.06313712806 37.6142865313103, 127.063246896477 37.6142672918069, 127.063261734526 37.6142682843409, 127.063284761381 37.6142698038058, 127.06341063272 37.6143147962653, 127.06382804403 37.6144471826278, 127.064580377893 37.6146931477762, 127.06481438344 37.6147535593673, 127.064857932101 37.6147662038489, 127.065111581271 37.614817594496, 127.065499395577 37.6149015724999, 127.065537095131 37.6149083094134, 127.065724895965 37.6149481840238, 127.065817890712 37.6149675581961, 127.065983032273 37.6159418904079, 127.065764044555 37.6181395885686, 127.061289821481 37.6166641488394, 127.062820471898 37.6143260804397))"
88298.3304445346,"POLYGON((127.05186131699 37.644733050171, 127.053122903411 37.6444381823389, 127.054613750311 37.6486396599685, 127.05113525218 37.6481707447792, 127.05186131699 37.644733050171))"
